service;species;value;reliability;cultural_condition
nitrogen_provision;Atriplex angulata;0.007817460224032402;11.11111068725586;natural
nitrogen_provision;Reynoutria japonica;0.7830513715744019;44.44444274902344;natural
storage_and_return_water;Melochia pyramidata;0.007486920338124037;16.66666603088379;natural
storage_and_return_water;Adenandra villosa;0.005639440380036831;16.66666603088379;natural
storage_and_return_water;Carum caucasicum;0.11545674502849579;33.33333206176758;natural
nitrogen_provision;Viola hirta;0.4984797239303589;44.44444274902344;natural
nitrogen_provision;Amsinckia menziesii;0.6708406209945679;33.33333206176758;natural
nitrogen_provision;Satureja macrantha;0.1189214438199997;11.11111068725586;natural
nitrogen_provision;Oenanthe aquatica;0.34737321734428406;33.33333206176758;natural
storage_and_return_water;Salvia officinalis;0.06333179771900177;16.66666603088379;natural
nitrogen_provision;Rubus caesius;0.5152559876441956;55.55555725097656;natural
nitrogen_provision;Stylosanthes viscosa;1;11.11111068725586;natural
storage_and_return_water;Eugenia punicifolia;0.006638049613684416;16.66666603088379;natural
nitrogen_provision;Salvinia auriculata;0.029930895194411278;11.11111068725586;natural
storage_and_return_water;Andropogon gerardii;0.08239194750785828;50;natural
nitrogen_provision;Valeriana montana;0.6511297225952148;33.33333206176758;natural
nitrogen_provision;Narthecium ossifragum;0.33036357164382935;33.33333206176758;natural
soil_structuration;Potentilla subviscosa;0.14379289746284485;11.11111068725586;natural
nitrogen_provision;Erucastrum gallicum;0.4399304687976837;22.22222137451172;natural
nitrogen_provision;Epilobium fleischeri;0.6257902979850769;33.33333206176758;natural
nitrogen_provision;Psathyrostachys juncea;0;11.11111068725586;natural
storage_and_return_water;Silene saxatilis;0.1298591047525406;16.66666603088379;natural
nitrogen_provision;Leucanthemum gaudinii;0.02248414419591427;11.11111068725586;natural
nitrogen_provision;Kaunia saltensis;0.1666666716337204;11.11111068725586;natural
nitrogen_provision;Pedicularis sudetica;0.2167419046163559;33.33333206176758;natural
nitrogen_provision;Muhlenbergia japonica;0;11.11111068725586;natural
nitrogen_provision;Allium falcifolium;0.6347177624702454;33.33333206176758;natural
nitrogen_provision;Gahnia pauciflora;0.08504164963960648;22.22222137451172;natural
soil_structuration;Bahia dissecta;0.21698132157325745;11.11111068725586;natural
nitrogen_provision;Sesbania sesban;0.8333333134651184;11.11111068725586;natural
nitrogen_provision;Buphthalmum salicifolium subsp. salicifolium;0.6377750039100647;33.33333206176758;natural
nitrogen_provision;Inula hirta;0.29131191968917847;55.55555725097656;natural
nitrogen_provision;Solidago spathulata;0.4870380759239197;22.22222137451172;natural
nitrogen_provision;Clintonia borealis;0.035507820546627045;11.11111068725586;natural
storage_and_return_water;Plantago media;0.14896395802497864;50;natural
nitrogen_provision;Hemistepta lyrata;0.03682154044508934;11.11111068725586;natural
nitrogen_provision;Onosmodium Average;0.22481967508792877;44.44444274902344;natural
nitrogen_provision;Trifolium variegatum;1;11.11111068725586;natural
nitrogen_provision;Carex vesicaria;0.2517615854740143;33.33333206176758;natural
soil_structuration;Cosmos parviflorus;0.23948007822036743;11.11111068725586;natural
nitrogen_provision;Swainsona lessertiifolia;1;11.11111068725586;natural
nitrogen_provision;Campanula cenisia;0.4232894778251648;22.22222137451172;natural
nitrogen_provision;Pharenea capillipes;0;11.11111068725586;natural
nitrogen_provision;Stellaria nemorum;0.3206752836704254;44.44444274902344;natural
nitrogen_provision;Parnassia palustris;0.33470624685287476;44.44444274902344;natural
nitrogen_provision;Astragalus chinensis;1;11.11111068725586;natural
nitrogen_provision;Myosotis laxa;0.41203388571739197;55.55555725097656;natural
storage_and_return_water;Aspilia latissima;0.026198532432317734;16.66666603088379;natural
storage_and_return_water;Croton capitatus;0.0867912545800209;16.66666603088379;natural
nitrogen_provision;Onobrychis bungei;0.15397684276103973;11.11111068725586;natural
storage_and_return_water;Aphanes australis;0.12100483477115631;16.66666603088379;natural
nitrogen_provision;Mertensia fusiformis;0.16403509676456451;11.11111068725586;natural
nitrogen_provision;Bamboo;0.482452392578125;22.22222137451172;natural
nitrogen_provision;Rudbeckia missouriensis;0.39992856979370117;33.33333206176758;natural
soil_structuration;Verbena hastata;0.10059063136577606;11.11111068725586;natural
nitrogen_provision;Desmodium pauciflorum;1;11.11111068725586;natural
nitrogen_provision;Agrimonia eupatoria;0.4473574757575989;66.66666412353516;natural
storage_and_return_water;Persicaria orientalis;0.026025839149951935;16.66666603088379;natural
nitrogen_provision;Mimosa dolens;1;11.11111068725586;natural
nitrogen_provision;Echinacea paradoxa;0.5702511668205261;33.33333206176758;natural
storage_and_return_water;Viola latiuscula;0.03533518314361572;16.66666603088379;natural
storage_and_return_water;Uncinia aucklandica;0.009536521509289742;16.66666603088379;natural
soil_structuration;Glechoma hederacea;0.22044239938259125;44.44444274902344;natural
nitrogen_provision;Leontodon hispidus;0.38389092683792114;88.88888549804688;natural
storage_and_return_water;Solanum luteum;0.1486339420080185;16.66666603088379;natural
storage_and_return_water;Scaphyglottis behrii;0.0664074644446373;16.66666603088379;natural
storage_and_return_water;Veronica albicans;0.006749574560672045;16.66666603088379;natural
nitrogen_provision;Pimpinella saxifraga;0.3243808448314667;77.77777862548828;natural
nitrogen_provision;Herminium monorchis;0.7823129296302795;22.22222137451172;natural
storage_and_return_water;Sparganium eurycarpum;0.012872200459241867;16.66666603088379;natural
nitrogen_provision;Chelone glabra;0.01635390892624855;11.11111068725586;natural
storage_and_return_water;Holcus annuus;0.03119993954896927;16.66666603088379;natural
nitrogen_provision;Senecio squalidus subsp. rupestris;0.47937965393066406;22.22222137451172;natural
nitrogen_provision;Fallopia dumetorum;0.5213783383369446;22.22222137451172;natural
nitrogen_provision;Asplenium serra;0.021185478195548058;11.11111068725586;natural
nitrogen_provision;Bromus setifolius;0.47402480244636536;22.22222137451172;natural
nitrogen_provision;Plantago rigida;0.059700191020965576;22.22222137451172;natural
storage_and_return_water;Rigiopappus leptocladus;0.015796322375535965;16.66666603088379;natural
nitrogen_provision;Delairea odorata;0.0401417501270771;11.11111068725586;natural
nitrogen_provision;Luzula pallescens;0;11.11111068725586;natural
storage_and_return_water;Aegilops speltoides;0.24267271161079407;33.33333206176758;natural
storage_and_return_water;Galeopsis ladanum subsp. angustifolia;0.12121228873729706;16.66666603088379;natural
storage_and_return_water;Raphanus raphanistrum;0.15689489245414734;16.66666603088379;natural
storage_and_return_water;Olfersia cervina;0.024321774020791054;16.66666603088379;natural
storage_and_return_water;Callitriche hamulata;0.21954689919948578;16.66666603088379;natural
storage_and_return_water;Diplotaxis ibicensis;0.023241830989718437;16.66666603088379;natural
storage_and_return_water;Uropappus lindleyi;0.02542143687605858;16.66666603088379;natural
storage_and_return_water;Microlepia speluncae;0.028873732313513756;16.66666603088379;natural
nitrogen_provision;Vinca major;0.25159919261932373;33.33333206176758;natural
storage_and_return_water;Antennaria rosea;0.502248227596283;33.33333206176758;natural
nitrogen_provision;Festuca lemanii;0;11.11111068725586;natural
storage_and_return_water;Philodendron sagittifolium;0.10755201429128647;16.66666603088379;natural
nitrogen_provision;Zannichellia palustris subsp. pedicellata;0.5115346312522888;22.22222137451172;natural
storage_and_return_water;Persicaria amplexicaulis;0.17890341579914093;16.66666603088379;natural
nitrogen_provision;Arnica fulgens;0.5050879120826721;22.22222137451172;natural
storage_and_return_water;Carex meyeriana;0.22241634130477905;16.66666603088379;natural
nitrogen_provision;Cypripedium calceolus;0;11.11111068725586;natural
storage_and_return_water;Hieracium hieracium;0.03303530067205429;16.66666603088379;natural
storage_and_return_water;Piper umbellatum;0.03900858387351036;16.66666603088379;natural
storage_and_return_water;Seseli libanotis;0.028765277937054634;16.66666603088379;natural
nitrogen_provision;Caucalis platycarpos;0.11692927032709122;11.11111068725586;natural
nitrogen_provision;Philodendron undulatum;0;11.11111068725586;natural
nitrogen_provision;Stipa sibirica;0.20121723413467407;55.55555725097656;natural
nitrogen_provision;Vicia villosa;0.8315236568450928;66.66666412353516;natural
storage_and_return_water;Sedum lanceolatum;0.023209968581795692;16.66666603088379;natural
storage_and_return_water;Deschampsia antarctica;0.010483366437256336;16.66666603088379;natural
storage_and_return_water;Carex binervis;0.06333179771900177;16.66666603088379;natural
soil_structuration;Daucus carota;0.23328910768032074;44.44444274902344;natural
nitrogen_provision;Campanula latifolia;0.31282350420951843;33.33333206176758;natural
soil_structuration;Carex gaudichaudiana;0.07948083430528641;11.11111068725586;natural
storage_and_return_water;Phleum phleoides;0.02116004191339016;16.66666603088379;natural
storage_and_return_water;Trifolium alpinum;0.057527460157871246;33.33333206176758;natural
storage_and_return_water;Carex aquatilis;0.11536423116922379;33.33333206176758;natural
storage_and_return_water;Castilleja integra;0.06204983592033386;33.33333206176758;natural
storage_and_return_water;Rubia sylvatica;0.2498595267534256;16.66666603088379;natural
storage_and_return_water;Gymnadenia conopsea;0.16101033985614777;16.66666603088379;natural
nitrogen_provision;Brunfelsia chiricaspi;0.13200052082538605;11.11111068725586;natural
storage_and_return_water;Penstemon nitidus;0.0232247281819582;33.33333206176758;natural
storage_and_return_water;Dendropanax arboreus;0.11061133444309235;50;natural
storage_and_return_water;Hyparrhenia filipendula;0.1186283752322197;16.66666603088379;natural
nitrogen_provision;Sabatia angularis;0.2384330928325653;55.55555725097656;natural
storage_and_return_water;Tellima grandiflora;0.213323175907135;16.66666603088379;natural
nitrogen_provision;Petasites pyrenaicus;0.5494571328163147;22.22222137451172;natural
storage_and_return_water;Selinum carvifolia;0.1189468652009964;16.66666603088379;natural
soil_structuration;Centaurea pectinata;0.022729914635419846;44.44444274902344;natural
soil_structuration;Veronicastrum virginicum;0.1432633399963379;11.11111068725586;natural
storage_and_return_water;Rorippa sinuata;0.09516162425279617;16.66666603088379;natural
storage_and_return_water;Heterogonium subglabrum;0.15295320749282837;16.66666603088379;natural
nitrogen_provision;Ottelia ovalifolia;0.02532857470214367;11.11111068725586;natural
storage_and_return_water;Pleonotoma variabilis;0.4884405732154846;16.66666603088379;natural
nitrogen_provision;Calamagrostis avenoides;0.9381908774375916;11.11111068725586;natural
storage_and_return_water;Dactylorhiza euxina;0.16179323196411133;16.66666603088379;natural
storage_and_return_water;Trapa natans;0.06859705597162247;16.66666603088379;natural
nitrogen_provision;Veronica rigidula;0.00443359836935997;11.11111068725586;natural
storage_and_return_water;Oxytropis myriophylla;0.015663661062717438;16.66666603088379;natural
storage_and_return_water;Polystichum munitum;0.02593909204006195;16.66666603088379;natural
storage_and_return_water;Potentilla norvegica;0.16116437315940857;33.33333206176758;natural
nitrogen_provision;Juncus conglomeratus;0.4573777914047241;44.44444274902344;natural
nitrogen_provision;Gymnostachys anceps;0.0041726939380168915;11.11111068725586;natural
storage_and_return_water;Azolla microphylla;0.05272121727466583;16.66666603088379;natural
storage_and_return_water;Rumex obtusifolius;0.33433961868286133;50;natural
nitrogen_provision;Leptochloa eleusine;0.1247912347316742;11.11111068725586;natural
nitrogen_provision;Baccharis linearifolia;0.01028131227940321;11.11111068725586;natural
nitrogen_provision;Bromus racemosus;0.48772192001342773;22.22222137451172;natural
nitrogen_provision;Caesia micrantha;0.03313092887401581;11.11111068725586;natural
storage_and_return_water;Medicago arabica;0.19548781216144562;16.66666603088379;natural
nitrogen_provision;Viola douglasii;0.6212015748023987;33.33333206176758;natural
nitrogen_provision;Corchorus tridens;0;11.11111068725586;natural
nitrogen_provision;Echinacea angustifolia;0.30710169672966003;33.33333206176758;natural
nitrogen_provision;Tetracme quadricornis;0;11.11111068725586;natural
nitrogen_provision;Polystachya;0;11.11111068725586;natural
nitrogen_provision;Echium candicans;0.08261676877737045;11.11111068725586;natural
nitrogen_provision;Laserpitium nitidum;0.6356639266014099;33.33333206176758;natural
storage_and_return_water;Isolepis fluitans;0.05343914031982422;16.66666603088379;natural
nitrogen_provision;Chenopodium desertorum subsp. anidiophyllum;0.010360419750213623;11.11111068725586;natural
storage_and_return_water;Ixeris chinensis;0.5057289004325867;16.66666603088379;natural
storage_and_return_water;Dicotyledoneae;0.00364925479516387;16.66666603088379;natural
nitrogen_provision;Lapsana communis;0.5056535601615906;55.55555725097656;natural
nitrogen_provision;Dunbaria;0.8571428656578064;11.11111068725586;natural
nitrogen_provision;Clerodendron;0;11.11111068725586;natural
storage_and_return_water;Achyrocline satureioides;0.014728504233062267;16.66666603088379;natural
storage_and_return_water;Potentilla canadensis;0.002267751144245267;16.66666603088379;natural
nitrogen_provision;Taraxacum;0.4348715841770172;44.44444274902344;natural
nitrogen_provision;Vigna triphylla;1;11.11111068725586;natural
storage_and_return_water;Filago arvensis;0.04588085040450096;16.66666603088379;natural
nitrogen_provision;Rhinanthus glacialis;0.3604680597782135;55.55555725097656;natural
nitrogen_provision;Turnera diffusa;0.005436818581074476;11.11111068725586;natural
nitrogen_provision;Vriesea itatiaiae;0.1666666716337204;11.11111068725586;natural
soil_structuration;Vulpia microstachys;0.5946225523948669;11.11111068725586;natural
nitrogen_provision;Haloragis aspera;0.008220993913710117;11.11111068725586;natural
